DATETIME,price
1994-10-03 23:00:00,46.0625
1994-10-04 23:00:00,45.375
1994-10-05 23:00:00,45.390625
1994-10-06 23:00:00,45.25
1994-10-07 23:00:00,45.453125
1994-10-10 23:00:00,45.9375
1994-10-11 23:00:00,46.625
1994-10-12 23:00:00,46.6875
1994-10-13 23:00:00,46.84375
1994-10-14 23:00:00,47.046875
1994-10-17 23:00:00,46.953125
1994-10-18 23:00:00,46.84375
1994-10-19 23:00:00,47.0625
1994-10-20 23:00:00,46.75
1994-10-21 23:00:00,46.5625
1994-10-24 23:00:00,46.171875
1994-10-25 23:00:00,46.21875
1994-10-26 23:00:00,46.390625
1994-10-27 23:00:00,46.671875
1994-10-28 23:00:00,47.65625
1994-10-31 23:00:00,47.484375
1994-11-01 23:00:00,46.953125
1994-11-02 23:00:00,46.6875
1994-11-03 23:00:00,46.9375
1994-11-04 23:00:00,46.328125
1994-11-07 23:00:00,46.46875
1994-11-08 23:00:00,46.828125
1994-11-09 23:00:00,46.90625
1994-11-10 23:00:00,46.578125
1994-11-11 23:00:00,46.40625
1994-11-14 23:00:00,46.84375
1994-11-15 23:00:00,46.6875
1994-11-16 23:00:00,46.84375
1994-11-17 23:00:00,46.53125
1994-11-18 23:00:00,46.46875
1994-11-21 23:00:00,46
1994-11-22 23:00:00,45
1994-11-23 23:00:00,45.25
1994-11-25 23:00:00,45.46875
1994-11-28 23:00:00,45.671875
1994-11-29 23:00:00,45.65625
1994-11-30 23:00:00,45.59375
1994-12-01 23:00:00,45.140625
1994-12-02 23:00:00,45.5625
1994-12-05 23:00:00,45.609375
1994-12-06 23:00:00,45.640625
1994-12-07 23:00:00,45.3125
1994-12-08 23:00:00,44.875
1994-12-09 23:00:00,45.046875
1994-12-12 23:00:00,45.34375
1994-12-13 23:00:00,45.515625
1994-12-14 23:00:00,45.75
1994-12-15 23:00:00,45.890625
1994-12-16 23:00:00,45.75
1994-12-19 23:00:00,45.8125
1994-12-20 23:00:00,45.671875
1994-12-21 23:00:00,46.15625
1994-12-22 23:00:00,46.015625
1994-12-23 23:00:00,46.0625
1994-12-27 23:00:00,46.3125
1994-12-28 23:00:00,46.078125
1994-12-29 23:00:00,46.109375
